id,creation_time,property1,property2,property3,property4,property5,failed,time_of_death,details,type,fingerprint_hash,recruiter_id,worker_id,assignment_id,unique_id,hit_id,mode,end_time,base_pay,bonus,status
63,2020-10-29 18:48:42.120081,,,,,,f,,{},participant,18edfa2d070f49b37555c2689c73cee6,mturk,63,3WYGZ5XF3YM5IFQXNOIPX0F4JA7SK6,63:3WYGZ5XF3YM5IFQXNOIPX0F4JA7SK6,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 18:50:53.824129,3,,bad_data
28,2020-10-29 18:43:42.909317,,,,,,f,,{},participant,d90862833dced390d361d6653f505ecb,mturk,28,317HQ483I9ZHW784FPGRLQQL479IN8,28:317HQ483I9ZHW784FPGRLQQL479IN8,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 18:51:28.013368,3,,bad_data
111,2020-10-29 18:51:09.265066,,,,,,f,,{},participant,c395a5b19919f63ce6cfa870113e3823,mturk,111,3EF8EXOTT32ADBLLSK3T0KSIELUJ1E,111:3EF8EXOTT32ADBLLSK3T0KSIELUJ1E,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:19:04.842999,3,0,approved
110,2020-10-29 18:51:07.284002,,,,,,f,,{},participant,e9157c898a57dae4000549bb5b8c696e,mturk,110,3OUYGIZWR956SX31RE4DJBVKISUP0H,110:3OUYGIZWR956SX31RE4DJBVKISUP0H,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:03:46.235966,3,,bad_data
120,2020-10-29 18:52:15.628368,,,,,,f,,{},participant,c7a6edd6c9677ff825f107003d8c0bdf,mturk,120,3G5F9DBFOR4U8H6TBYKXVVJJQXXVHA,120:3G5F9DBFOR4U8H6TBYKXVVJJQXXVHA,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:14:09.390137,3,,bad_data
109,2020-10-29 18:50:52.49515,,,,,,f,,{},participant,ee856387796674f415e0453c303f9e7e,mturk,109,3ON104KXQM3DBUI3M15AN8TTS1DW4Z,109:3ON104KXQM3DBUI3M15AN8TTS1DW4Z,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 18:52:28.030551,,,returned
117,2020-10-29 18:52:02.023376,,,,,,f,,{},participant,f70d282ce0199f7e04431bfc1d06f7a7,mturk,117,3DR23U6WE7L3BFB2G2CC9AYL1WQETY,117:3DR23U6WE7L3BFB2G2CC9AYL1WQETY,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:18:58.53951,3,2.2,approved
112,2020-10-29 18:51:15.047123,,,,,,f,,{},participant,fb31ab5b1f495c4cc15c602f8dc58611,mturk,112,3FTF2T8WLTPE80OF3W114G49ETQ9W7,112:3FTF2T8WLTPE80OF3W114G49ETQ9W7,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:19:04.962166,3,0,approved
102,2020-10-29 18:50:20.302835,,,,,,f,,{},participant,96ab0f8370478657df03258d459566dc,mturk,102,3YDGXNSEO112LTMLOYP49SQ7AUB48T,102:3YDGXNSEO112LTMLOYP49SQ7AUB48T,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:20:04.37783,3,0.6,approved
98,2020-10-29 18:50:07.298985,,,,,,f,,{},participant,e442711361fb94bd1b66b3597f2bc8fb,mturk,98,3UWN2HHPU0C6QLB0K1A5PSW8D5CNS6,98:3UWN2HHPU0C6QLB0K1A5PSW8D5CNS6,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:19:41.588823,3,2,approved
100,2020-10-29 18:50:15.1726,,,,,,f,,{},participant,fdfefbb39565bc5a47ccd5a186232cb1,mturk,100,3U4J9857OGII6E2BT87L360I92K7BD,100:3U4J9857OGII6E2BT87L360I92K7BD,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:20:04.472607,3,2.2,approved
97,2020-10-29 18:50:00.940663,,,,,,f,,{},participant,1a0102e0f55ac3ce64cd45c1818b1c8f,mturk,97,3PS7W85Z819MGJKL8RWQHWXAAZ89TH,97:3PS7W85Z819MGJKL8RWQHWXAAZ89TH,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:19:58.760394,3,0.4,approved
115,2020-10-29 18:51:34.044824,,,,,,f,,{},participant,e64525ed667e22a6bd3e5497d7b8c41b,mturk,115,3U5JL4WY5MGS0UNTW61WPR7013HX4R,115:3U5JL4WY5MGS0UNTW61WPR7013HX4R,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:20:52.972465,3,0.2,approved
106,2020-10-29 18:50:39.720559,,,,,,f,,{},participant,c88daa2b404376f56c44b3c46b090625,mturk,106,3Y9N9SS8L0ITKSZ85SV1LFC27LAD3L,106:3Y9N9SS8L0ITKSZ85SV1LFC27LAD3L,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:20:07.887217,3,0,approved
105,2020-10-29 18:50:36.727102,,,,,,f,,{},participant,6745e6cf37654616e552b30e3ae6abc6,mturk,105,37ZHEEHM6YTD3JYYEFSFLN26LA973O,105:37ZHEEHM6YTD3JYYEFSFLN26LA973O,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:20:52.750156,3,2.4,approved
93,2020-10-29 18:49:56.634426,,,,,,f,,{},participant,12e872798de984b9f978c10221f7d0e0,mturk,93,3YMTUJH0DUNLJDE9RW0Z0OMUO7VT46,93:3YMTUJH0DUNLJDE9RW0Z0OMUO7VT46,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 18:52:22.877013,3,,bad_data
123,2020-10-29 18:53:08.220908,,,,,,f,,{},participant,9c3f2872f894dbd9c28e024722db7bb5,mturk,123,3XC1O3LBOUTHHLLUXOZGM5O5ATQTLZ,123:3XC1O3LBOUTHHLLUXOZGM5O5ATQTLZ,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:18:58.882124,3,0.4,approved
127,2020-10-29 18:53:19.064505,,,,,,f,,{},participant,f9ed91de3d937f299a514b8004b5d06d,mturk,127,3A7Y0R2P2QVI3C6EZDO0VTWJJ0AJX7,127:3A7Y0R2P2QVI3C6EZDO0VTWJJ0AJX7,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:24:28.574774,3,0.6,approved
192,2020-10-29 19:04:18.848595,,,,,,f,,{},participant,c8bea634318ae928aee39714df32a227,mturk,192,30IQTZXKAMDB165SD5EUDOHNKR4X0E,192:30IQTZXKAMDB165SD5EUDOHNKR4X0E,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:17:10.456003,3,,bad_data
136,2020-10-29 18:54:07.43236,,,,,,f,,{},participant,5dbcf550b37a73ac1da556ff186b1d30,mturk,136,33PPO7FECXM8AVHRQV2OPLERQ38IDR,136:33PPO7FECXM8AVHRQV2OPLERQ38IDR,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:24:28.597479,3,2.4,approved
161,2020-10-29 18:57:13.517142,,,,,,f,,{},participant,30a31fb17fd7d6cf15accd888ad62d0c,mturk,161,3FUI0JHJPZ5V20XBC3PP86QQG8M33E,161:3FUI0JHJPZ5V20XBC3PP86QQG8M33E,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:27:59.151921,3,0,approved
328,2020-10-29 19:33:21.811035,,,,,,f,,{},participant,0ad18907917df3dd0a35236c466ca636,mturk,328,3OB0CAO74JWBCB1YG97H2UND8E6HYC,328:3OB0CAO74JWBCB1YG97H2UND8E6HYC,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:36:53.44464,3,,bad_data
149,2020-10-29 18:55:12.982576,,,,,,f,,{},participant,8480ade144ee54adf0a2c546110c7b25,mturk,149,3M0BCWMB8X3XWT3C1GFXVMZZ2TVBWL,149:3M0BCWMB8X3XWT3C1GFXVMZZ2TVBWL,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:28:52.488329,3,2,approved
138,2020-10-29 18:54:12.326012,,,,,,f,,{},participant,039cae757b5237ddd002c23b64cbd545,mturk,138,3HVVDCPGTGZ1HKSTG3O6GDQ1J8UYTW,138:3HVVDCPGTGZ1HKSTG3O6GDQ1J8UYTW,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:13:06.327891,3,,bad_data
266,2020-10-29 19:21:35.408073,,,,,,f,,{},participant,9ef311a294418525b6d5efb15e89daff,mturk,266,37UQDCYH6Z2XFS0HYPYL4IUPCU27VL,266:37UQDCYH6Z2XFS0HYPYL4IUPCU27VL,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:50:06.751773,3,1.2,approved
148,2020-10-29 18:55:07.979912,,,,,,f,,{},participant,72352987a7a228c59610fc1156f5f8a9,mturk,148,33NF62TLXL9CJC770U9B5ZOHNRTJKG,148:33NF62TLXL9CJC770U9B5ZOHNRTJKG,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:28:52.460452,3,0.4,approved
131,2020-10-29 18:53:26.658736,,,,,,f,,{},participant,c78bec21937c3dab4f33e56150a458e4,mturk,131,3GM6G9ZBKP41N33FX00VMI3UAYGMTU,131:3GM6G9ZBKP41N33FX00VMI3UAYGMTU,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:33:23.839921,,,abandoned
152,2020-10-29 18:55:40.135618,,,,,,f,,{},participant,269f01883d9207dbdae5422fb7d43a11,mturk,152,3VJ40NV2QKUPN6ORAGF8EMSZ5YVTOG,152:3VJ40NV2QKUPN6ORAGF8EMSZ5YVTOG,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:27:20.105061,3,0,approved
151,2020-10-29 18:55:33.892594,,,,,,f,,{},participant,6cc3e5a279bcc653c598294c03151d47,mturk,151,3I0BTBYZAZS01BV2I10WW2OWMXXY0K,151:3I0BTBYZAZS01BV2I10WW2OWMXXY0K,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:17:52.776901,3,,bad_data
137,2020-10-29 18:54:08.966677,,,,,,f,,{},participant,3aa59e08bfa1011a5223d85419e33433,mturk,137,3K772S5NPAID66K7G8VNVRVXQ2VHER,137:3K772S5NPAID66K7G8VNVRVXQ2VHER,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:04:04.88209,,,returned
78,2020-10-29 18:49:23.715303,,,,,,f,,{},participant,76c659d58999012a99e310fb476b027e,mturk,78,352YTHGROXKVE4NER2JAM5J6DD1H4L,78:352YTHGROXKVE4NER2JAM5J6DD1H4L,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 18:54:46.1792,3,,bad_data
133,2020-10-29 18:53:56.534863,,,,,,f,,{},participant,9496c61ee065c4725b03461607a6cb5f,mturk,133,3IXEICO794QZY0INAKTEXM68KY26T5,133:3IXEICO794QZY0INAKTEXM68KY26T5,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:24:35.876567,3,1,approved
132,2020-10-29 18:53:56.364395,,,,,,f,,{},participant,b785034e0e32a3cc81eaae66247182e9,mturk,132,36NEMU28XHKTFK79S55692ATESYWMU,132:36NEMU28XHKTFK79S55692ATESYWMU,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:24:28.498571,3,0.4,approved
129,2020-10-29 18:53:21.744689,,,,,,f,,{},participant,4feb29ddcd65805177cf126d2187448d,mturk,129,3KGTPGBS6ZSQGCEBNN7LC5BYN752U9,129:3KGTPGBS6ZSQGCEBNN7LC5BYN752U9,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:19:41.500326,3,1.4,approved
113,2020-10-29 18:51:17.862689,,,,,,f,,{},participant,758552716399be405043fa7a4befb80c,mturk,113,3WOKGM4L73NO7XR0CERYUBQU8NZ0OC,113:3WOKGM4L73NO7XR0CERYUBQU8NZ0OC,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:24:59.518448,3,0.8,approved
165,2020-10-29 18:58:00.512666,,,,,,f,,{},participant,37e23275f0e236d6848146ecc265c2e3,mturk,165,3NAPMVF0ZYMOI12FAFEA2DXEFW972D,165:3NAPMVF0ZYMOI12FAFEA2DXEFW972D,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:02:28.34729,3,,bad_data
144,2020-10-29 18:54:39.18583,,,,,,f,,{},participant,e1531365c429fb720e5a94dbd288ef55,mturk,144,3B3WTRP3DD9SWKQ8PCCUG9OKAMV29I,144:3B3WTRP3DD9SWKQ8PCCUG9OKAMV29I,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:27:46.482736,3,0.2,approved
130,2020-10-29 18:53:23.14258,,,,,,f,,{},participant,234ede6becf20ee02f71329bddbc9e97,mturk,130,30X31N5D65XZ62HBBX503MC8EYEASA,130:30X31N5D65XZ62HBBX503MC8EYEASA,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:02:53.461769,3,,bad_data
244,2020-10-29 19:13:38.45985,,,,,,f,,{},participant,75fc8731c8e411a161511e2ba001256b,mturk,244,31EUONYN2XA40YSGFBFNF4GK2JBVOY,244:31EUONYN2XA40YSGFBFNF4GK2JBVOY,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:26:06.45981,3,,bad_data
143,2020-10-29 18:54:38.943005,,,,,,f,,{},participant,ad0e7d84e461cb5a9620496602135d1e,mturk,143,3XM0HYN6NM65JNIVZL3S40XOCT5PE4,143:3XM0HYN6NM65JNIVZL3S40XOCT5PE4,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:06:45.036222,,,returned
126,2020-10-29 18:53:18.669111,,,,,,f,,{},participant,64abdf36191afdc85f308f8fc7c47ac1,mturk,126,3PMBY0YE29A5U2IAM510SMX6MDAC93,126:3PMBY0YE29A5U2IAM510SMX6MDAC93,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:22:21.807988,3,,bad_data
142,2020-10-29 18:54:37.624097,,,,,,f,,{},participant,a3c2ec0557db641abe6fc1dab40251be,mturk,142,3180JW2OT6J91TM4T7553A5ZQ10J5X,142:3180JW2OT6J91TM4T7553A5ZQ10J5X,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:27:26.817703,,,returned
153,2020-10-29 18:55:43.9643,,,,,,f,,{},participant,c8dbd3f71359337fef0b8b178e2d411a,mturk,153,39ASUFLU6ZEASWKMLCD9YDJRESDXEZ,153:39ASUFLU6ZEASWKMLCD9YDJRESDXEZ,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:34:02.189833,,,abandoned
193,2020-10-29 19:04:21.356313,,,,,,f,,{},participant,2e3b532c026aab69edb5383de4a842b7,mturk,193,3Z4XG4ZF4AYTJVAV89R963N53PG8XC,193:3Z4XG4ZF4AYTJVAV89R963N53PG8XC,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:33:46.691238,,,abandoned
13,2020-10-29 18:43:12.906457,,,,,,f,,{},participant,74e92b7bb310a193765e60ce9f77a25d,mturk,13,3C44YUNSI3W0RH4V3QS8YIF3CH2DPX,13:3C44YUNSI3W0RH4V3QS8YIF3CH2DPX,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:08:37.808993,3,1.4,approved
167,2020-10-29 18:58:22.747814,,,,,,f,,{},participant,f7e7df857f0dea147208ea74ca553326,mturk,167,37U1UTWH9XT9MZOJZALHHL1H28W8RH,167:37U1UTWH9XT9MZOJZALHHL1H28W8RH,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:11:35.624812,3,,bad_data
267,2020-10-29 19:21:46.895912,,,,,,f,,{},participant,5d7fd7d0bf0500c3e42dff960d50a5ff,mturk,267,3NGMS9VZTNPLYOTXGTRTAO4KMO3FFF,267:3NGMS9VZTNPLYOTXGTRTAO4KMO3FFF,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:49:20.197711,3,0.8,approved
245,2020-10-29 19:13:56.929961,,,,,,f,,{},participant,1646df541e8a9085c10f20536c5357bc,mturk,245,3QY5DC2MXTRAH6QNBIMSWO5NWBEUFP,245:3QY5DC2MXTRAH6QNBIMSWO5NWBEUFP,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:25:33.85905,3,,bad_data
277,2020-10-29 19:22:13.686304,,,,,,f,,{},participant,af6593c2e59e64c2fc79e1db6e99a559,mturk,277,3L2IS5HSFCPM5Y3496554TEWY20UNW,277:3L2IS5HSFCPM5Y3496554TEWY20UNW,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:22:41.028842,3,,bad_data
297,2020-10-29 19:26:01.495291,,,,,,f,,{},participant,4ac6c68b2053a2f36e03520f3b182243,mturk,297,3QY5DC2MXTRAH6QNBIMSWO5NWBBFU7,297:3QY5DC2MXTRAH6QNBIMSWO5NWBBFU7,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:26:49.857446,3,,bad_data
208,2020-10-29 19:05:55.013068,,,,,,f,,{},participant,d23bdfed7ddf7263058d42eee4a5475d,mturk,208,3YGXWBAF72O4XWCY5A59BEMQ0LZC4A,208:3YGXWBAF72O4XWCY5A59BEMQ0LZC4A,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:34:54.692715,3,1.8,approved
271,2020-10-29 19:21:56.2097,,,,,,f,,{},participant,ad03e7e59628dcb3aa9eab5cc354cac8,mturk,271,3HHRAGRYXAC63RFDCAARNMRNBRZ9O3,271:3HHRAGRYXAC63RFDCAARNMRNBRZ9O3,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:49:41.121407,3,1.2,approved
298,2020-10-29 19:26:12.611854,,,,,,f,,{},participant,c8c4435b73f20d158a5969157866d53a,mturk,298,3RSDURM96CTZS1AWQ8ZBHRQ0GYEEYT,298:3RSDURM96CTZS1AWQ8ZBHRQ0GYEEYT,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:31:40.940812,3,,bad_data
168,2020-10-29 18:58:33.683662,,,,,,f,,{},participant,6236127ff956e461a18aa258718b4a6a,mturk,168,37KGEN7NJ5X9GE7L8ZJ3YCWSQ05PPN,168:37KGEN7NJ5X9GE7L8ZJ3YCWSQ05PPN,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:26:36.504538,3,0,approved
169,2020-10-29 18:58:47.645086,,,,,,f,,{},participant,79f88bcbdc6f13dd63c527a96035a966,mturk,169,3Z7EFSHGNBLVVY08PL7E8PJOTG0XC6,169:3Z7EFSHGNBLVVY08PL7E8PJOTG0XC6,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:03:06.627277,3,,bad_data
246,2020-10-29 19:14:00.295313,,,,,,f,,{},participant,d87381ab7492a1c393901b085a5f7394,mturk,246,3T111IHZ5GX9047T42RVHHWSMEG9R9,246:3T111IHZ5GX9047T42RVHHWSMEG9R9,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:17:36.094519,3,,bad_data
154,2020-10-29 18:55:51.215046,,,,,,f,,{},participant,87ed410c5580c527d7dd4b017e54ad19,mturk,154,36ZN444YTT5ZES8GG4G40FQQUHFOIU,154:36ZN444YTT5ZES8GG4G40FQQUHFOIU,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:08:57.935911,3,,bad_data
194,2020-10-29 19:04:23.182104,,,,,,f,,{},participant,70f74593fde91f36cbfc54eafd4bd0bd,mturk,194,3WS1NTTKE0JU1KE7DB887HHGGM80FQ,194:3WS1NTTKE0JU1KE7DB887HHGGM80FQ,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:31:41.025396,3,1.6,approved
224,2020-10-29 19:08:39.055076,,,,,,f,,{},participant,a08ed2df9098abf3ab5c7ee755cdf20d,mturk,224,30LSNF239W2L7LJBT6I7T2NNTCN2I6,224:30LSNF239W2L7LJBT6I7T2NNTCN2I6,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:36:34.531088,3,0.8,approved
268,2020-10-29 19:21:51.098216,,,,,,f,,{},participant,5eca9addcab3c2a2adf81c4f6c3b7c09,mturk,268,34T446B1C2LNY8UXM9I7ZBWDJ9M0CL,268:34T446B1C2LNY8UXM9I7ZBWDJ9M0CL,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:26:49.850423,3,,bad_data
155,2020-10-29 18:55:51.589703,,,,,,f,,{},participant,b8942d11f9859e7287ed52b68088ff4e,mturk,155,3ATPCQ38JAHW2OTKA3XPL809VJ8AYM,155:3ATPCQ38JAHW2OTKA3XPL809VJ8AYM,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:22:40.863895,3,0,approved
221,2020-10-29 19:07:48.615091,,,,,,f,,{},participant,68c5fbb4bbb290f3218eeef40555817d,mturk,221,3J2UYBXQQNJYIRLWCI54DB43NN806Q,221:3J2UYBXQQNJYIRLWCI54DB43NN806Q,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:39:20.446902,3,0,approved
217,2020-10-29 19:07:14.987105,,,,,,f,,{},participant,3cef87d2259644553e5206cf875b2a63,mturk,217,354P56DE9MAHN0JD4UTGTVAIDQ87SG,217:354P56DE9MAHN0JD4UTGTVAIDQ87SG,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:34:18.543211,,,abandoned
225,2020-10-29 19:09:07.200051,,,,,,f,,{},participant,305c41516b9f17306c7b7eab33ca2cb2,mturk,225,3KAKFY4PGW9AS3FUX6WCCCSFZQK3IF,225:3KAKFY4PGW9AS3FUX6WCCCSFZQK3IF,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:14:56.580237,3,,bad_data
156,2020-10-29 18:56:04.443487,,,,,,f,,{},participant,d5694585cfbf81d4e5b140436dc4f23d,mturk,156,32Q90QCQ1US48WLFMTYK8JBPIJZEKS,156:32Q90QCQ1US48WLFMTYK8JBPIJZEKS,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:02:28.367095,3,,bad_data
195,2020-10-29 19:04:26.781161,,,,,,f,,{},participant,6ea06e4f482d0b92b879bb85cc3a1400,mturk,195,3EICBYG6463U0EVJ8HSDHGB9IIKCJW,195:3EICBYG6463U0EVJ8HSDHGB9IIKCJW,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:20:04.486113,3,,bad_data
299,2020-10-29 19:26:23.412039,,,,,,f,,{},participant,b4fec6d980acc94a49e9cae0ad2b2e61,mturk,299,33PPUNGG3ACO6VP680LUU5YL1H4RZ6,299:33PPUNGG3ACO6VP680LUU5YL1H4RZ6,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:27:46.536604,3,,bad_data
157,2020-10-29 18:56:10.769571,,,,,,f,,{},participant,84e2e55b05b42c84c8cbb36d2b0e553f,mturk,157,3T111IHZ5GX9047T42RVHHWSMEB9R4,157:3T111IHZ5GX9047T42RVHHWSMEB9R4,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:04:40.144532,3,,bad_data
209,2020-10-29 19:05:59.863715,,,,,,f,,{},participant,4a8cafec9a352a07e98d524198c5e757,mturk,209,3CP1TO84PV89VXOWMMZD4TJIOQH52Z,209:3CP1TO84PV89VXOWMMZD4TJIOQH52Z,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:36:53.508109,3,1,approved
269,2020-10-29 19:21:51.689848,,,,,,f,,{},participant,523c27f16f580cff22c498603dc0ff42,mturk,269,3C5W7UE9CHX84KCZ2A1SBLO0NUAMXJ,269:3C5W7UE9CHX84KCZ2A1SBLO0NUAMXJ,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:38:22.221381,3,,bad_data
247,2020-10-29 19:14:10.352393,,,,,,f,,{},participant,f842a1e091ba6eb27287c07f78dc7866,mturk,247,30X31N5D65XZ62HBBX503MC8EYGSAU,247:30X31N5D65XZ62HBBX503MC8EYGSAU,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:38:53.049722,3,1.4,approved
248,2020-10-29 19:14:19.250709,,,,,,f,,{},participant,d2cd6fdae5c5b930c6acbfa1bcba54fc,mturk,248,3LKC68YZ3CAHFNSL5LKJ16ZY9SDOW1,248:3LKC68YZ3CAHFNSL5LKJ16ZY9SDOW1,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:34:02.347659,,,abandoned
158,2020-10-29 18:56:17.334152,,,,,,f,,{},participant,096010d571bf9486f18069b1a240582b,mturk,158,3JW0YLFXRVNPKW1NW7BTI0CKCUCWWL,158:3JW0YLFXRVNPKW1NW7BTI0CKCUCWWL,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 18:57:33.233287,3,,bad_data
226,2020-10-29 19:09:10.364515,,,,,,f,,{},participant,5407aa30ed69dda7b399a295064533a2,mturk,226,3PWWM24LHU5SIF7YKK6GGDT9QGI28Y,226:3PWWM24LHU5SIF7YKK6GGDT9QGI28Y,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:39:03.597755,3,1.8,approved
301,2020-10-29 19:26:30.231974,,,,,,f,,{},participant,8bd1616f4e18cca614cc988eb0c1bdb2,mturk,301,320DUZ38G9T7HQBOA3OW77WOGACJGD,301:320DUZ38G9T7HQBOA3OW77WOGACJGD,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:28:04.884636,3,,bad_data
166,2020-10-29 18:58:07.969407,,,,,,f,,{},participant,d6050255f4d24f3e3d33e847ac9872a2,mturk,166,37W3JXSD68FT91WNB8TH3XX0N2AWYI,166:37W3JXSD68FT91WNB8TH3XX0N2AWYI,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:16:55.48265,3,,bad_data
210,2020-10-29 19:06:09.734577,,,,,,f,,{},participant,07e2a57e486c77ebc43fcf16b5b51327,mturk,210,3HHRAGRYXAC63RFDCAARNMRNBRW9O0,210:3HHRAGRYXAC63RFDCAARNMRNBRW9O0,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:10:10.491847,3,,bad_data
196,2020-10-29 19:04:41.58334,,,,,,f,,{},participant,4f8713ee258c83625bca578ad4682001,mturk,196,33M4IA01QI8Z10PR7IX9XKIATH6RX9,196:33M4IA01QI8Z10PR7IX9XKIATH6RX9,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:32:32.071001,,,returned
300,2020-10-29 19:26:28.743454,,,,,,f,,{},participant,5874018d342d0f232a195c3dd021b8d7,mturk,300,3FFJ6VRIL3VEBBGXEJETAEU8WE6I05,300:3FFJ6VRIL3VEBBGXEJETAEU8WE6I05,362E9TQF2IX8ZVUO2JYU7ML1KUNGIW,live,2020-10-29 19:27:46.663199,3,,bad_data
