id,creation_time,property1,property2,property3,property4,property5,failed,time_of_death,details,assignment_id,event_type
597,2020-10-29 19:07:58.204539,,,,,,f,,{},34X6J5FLPV5YUF52DZT81L0QMXLJQ8,AssignmentSubmitted
599,2020-10-29 19:08:37.802756,,,,,,f,,{},3C44YUNSI3W0RH4V3QS8YIF3CH2DPX,AssignmentSubmitted
601,2020-10-29 19:08:57.930085,,,,,,f,,{},36ZN444YTT5ZES8GG4G40FQQUHFOIU,AssignmentSubmitted
609,2020-10-29 19:10:00.700899,,,,,,f,,{},3B2X28YI3YMZ2EO6AY2TXS0MER0B6I,AssignmentSubmitted
611,2020-10-29 19:10:02.628315,,,,,,f,,{},3GGAI1SQEX5K1M14BE55X83QMCFCM0,AssignmentSubmitted
617,2020-10-29 19:10:10.485731,,,,,,f,,{},3HHRAGRYXAC63RFDCAARNMRNBRW9O0,AssignmentSubmitted
618,2020-10-29 19:10:10.572906,,,,,,f,,{},3QY7M81QH9TJZH65ZLKE29J8WWT7KX,AssignmentSubmitted
619,2020-10-29 19:10:10.596986,,,,,,f,,{},33JKGHPFYE13SQYV04EJDJX2LGTNMT,AssignmentSubmitted
620,2020-10-29 19:10:10.760575,,,,,,f,,{},3QJOXOW4XLYZYKLI75B0NW3T7OSME3,AssignmentSubmitted
621,2020-10-29 19:10:10.804498,,,,,,f,,{},3BWI6RSP7IGGDHEV3Z9B4E63CZX7ED,AssignmentSubmitted
623,2020-10-29 19:10:12.230708,,,,,,f,,{},3LOTDFNYA96N9AFS6I1TECQKHRMWFN,AssignmentSubmitted
625,2020-10-29 19:10:18.948874,,,,,,f,,{},3I3WADAZ9SBN24D19KXAB6MLPV8O5J,AssignmentReturned
626,2020-10-29 19:10:26.642816,,,,,,f,,{},3I3WADAZ9SBN24D19KXAB6MLPV8O5J,AssignmentAccepted
627,2020-10-29 19:10:28.412996,,,,,,f,,{},3AMYWKA6YDTJL8DFE37F3C0LLQJO6Z,AssignmentSubmitted
631,2020-10-29 19:10:35.41754,,,,,,f,,{},3RGU30DZTCF7907AL6MRKCGLCWOJML,AssignmentAccepted
632,2020-10-29 19:10:42.623112,,,,,,f,,{},3FPRZHYEP0EFE9ZUWDVVR1I97SEV32,AssignmentAccepted
633,2020-10-29 19:10:53.39386,,,,,,f,,{},3Y9N9SS8L0ITKSZ85SV1LFC27LGD3R,AssignmentAccepted
634,2020-10-29 19:10:58.680999,,,,,,f,,{},30LSNF239W2L7LJBT6I7T2NNTCI2I1,AssignmentSubmitted
635,2020-10-29 19:10:59.309313,,,,,,f,,{},34BBWHLWHCI7J1HI7Q7EH93CXJEWIE,AssignmentSubmitted
636,2020-10-29 19:11:15.985866,,,,,,f,,{},3ZPBJO59KR88E067KDK3P9DCQQUHDY,AssignmentReturned
637,2020-10-29 19:11:17.472897,,,,,,f,,"{""feedback"": ""I simply opened the hit"", ""error_text"": ""There has been an error and so you are unable to continue, sorry!"", ""error_type"": ""browser_type_not_allowed"", ""request_data"": {""hit_id"": null, ""worker_id"": null, ""participant_id"": null}}",unknown,ExperimentError
638,2020-10-29 19:11:24.066305,,,,,,f,,{},3U4J9857OGII6E2BT87L360I92M7BF,AssignmentReturned
639,2020-10-29 19:11:24.102623,,,,,,f,,{},3XIQGXAUMEFPJH5CY4Z3S3RAS59X7D,AssignmentAccepted
640,2020-10-29 19:11:24.127994,,,,,,f,,{},3XIQGXAUMEFPJH5CY4Z3S3RAS59X7D,AssignmentReturned
641,2020-10-29 19:11:24.514337,,,,,,f,,{},3U4J9857OGII6E2BT87L360I92M7BF,AssignmentAccepted
642,2020-10-29 19:11:31.894195,,,,,,f,,{},3ZPBJO59KR88E067KDK3P9DCQQUHDY,AssignmentAccepted
643,2020-10-29 19:11:35.509556,,,,,,f,,{},32EYX73OY2G7KWVW2DMMDDJ6ZZMURH,AssignmentSubmitted
644,2020-10-29 19:11:35.619179,,,,,,f,,{},37U1UTWH9XT9MZOJZALHHL1H28W8RH,AssignmentSubmitted
645,2020-10-29 19:11:38.665837,,,,,,f,,{},3EO896NRAY2BMVXUU3N36QBD64OTJ0,AssignmentReturned
646,2020-10-29 19:11:40.097003,,,,,,f,,{},3IFS6Q0HJKQECK09NLXDKK0RR6HSIU,AssignmentSubmitted
647,2020-10-29 19:11:40.156226,,,,,,f,,{},3TPZPLC3M2J29P2YA1MWL9TRL4EP3C,AssignmentSubmitted
648,2020-10-29 19:11:40.203202,,,,,,f,,{},3GNCZX450KU2TA1JJG168H7XRE5PA7,AssignmentSubmitted
649,2020-10-29 19:11:44.844364,,,,,,f,,{},3IX2EGZR7DQY6GK2QEI86BAVIJRJRD,AssignmentAccepted
650,2020-10-29 19:11:44.879238,,,,,,f,,{},3IX2EGZR7DQY6GK2QEI86BAVIJRJRD,AssignmentReturned
651,2020-10-29 19:11:52.83112,,,,,,f,,{},3IQ1VMJRYVRH1NLC2R59MR7IMAPA9Z,AssignmentSubmitted
652,2020-10-29 19:11:52.863784,,,,,,f,,{},3ITXP059PYQA7VKF53IDWLFR4L6JSX,AssignmentSubmitted
653,2020-10-29 19:11:53.040354,,,,,,f,,{},3TS1AR6UQSL8JVERYATHMWR3O0C7FV,AssignmentSubmitted
654,2020-10-29 19:11:54.136578,,,,,,f,,{},3EO896NRAY2BMVXUU3N36QBD64OTJ0,AssignmentAccepted
655,2020-10-29 19:11:54.169303,,,,,,f,,{},3U5JL4WY5MGS0UNTW61WPR7013I4XZ,AssignmentAccepted
656,2020-10-29 19:11:54.321283,,,,,,f,,{},3U5JL4WY5MGS0UNTW61WPR7013I4XZ,AssignmentReturned
657,2020-10-29 19:12:06.234324,,,,,,f,,{},3F0BG9B9MRUEJMVM30L5BHYJUB27YS,AssignmentSubmitted
658,2020-10-29 19:12:06.259424,,,,,,f,,{},3GDTJDAPVWIIPJBRU2P0VM77WLVM85,AssignmentSubmitted
659,2020-10-29 19:12:06.323178,,,,,,f,,{},3K4J6M3CXG0WGX8KGXBJE8T5QNIAGO,AssignmentSubmitted
660,2020-10-29 19:12:22.297918,,,,,,f,,{},34HJIJKLP730W5IYWR0E16AFLSAV4N,AssignmentSubmitted
661,2020-10-29 19:12:42.479489,,,,,,f,,{},3LBXNTKX0T2TX0T5D1XN6ZIGNVVX9N,AssignmentSubmitted
662,2020-10-29 19:12:43.138534,,,,,,f,,{},3ON104KXQM3DBUI3M15AN8TTS1DW4Z,AssignmentSubmitted
663,2020-10-29 19:12:57.755996,,,,,,f,,{},3PJUZCGDJ8N3IZSX5TLVQ01NWMS98X,AssignmentSubmitted
664,2020-10-29 19:12:57.914175,,,,,,f,,{},3I3WADAZ9SBN24D19KXAB6MLPV9O5K,AssignmentSubmitted
665,2020-10-29 19:13:06.217203,,,,,,f,,{},3QRYMNZ7F0O75LOF91FVZXSUFOPNTU,AssignmentSubmitted
666,2020-10-29 19:13:06.252613,,,,,,f,,{},3E337GFOLBF30G29P1GO0ED5PUHGNE,AssignmentSubmitted
667,2020-10-29 19:13:06.322451,,,,,,f,,{},3HVVDCPGTGZ1HKSTG3O6GDQ1J8UYTW,AssignmentSubmitted
668,2020-10-29 19:13:19.982982,,,,,,f,,{},36H9ULYP64113QFTZJIEPMWCFVCFJA,AssignmentSubmitted
669,2020-10-29 19:13:20.003093,,,,,,f,,{},3P529IW9K0S7YG3T24UR5194JKHFLC,AssignmentSubmitted
670,2020-10-29 19:13:25.836704,,,,,,f,,{},3T3IWE1XG8US8I17PT7C3RNZKZCQTK,AssignmentSubmitted
671,2020-10-29 19:13:26.16115,,,,,,f,,{},3YMU66OBIPFBQKGYM3LBVUG93I8GH5,AssignmentSubmitted
672,2020-10-29 19:13:26.8219,,,,,,f,,{},33TIN5LC06HIX5JFIXJPPDPPP1Q9Y6,AssignmentSubmitted
673,2020-10-29 19:13:40.664447,,,,,,f,,{},3LRKMWOKB7O72B8LTA6TTXQDPPOZ2Z,AssignmentSubmitted
674,2020-10-29 19:14:03.201041,,,,,,f,,{},3U0SRXB7CFCUP6BN5CA0ZIRCR3TRNM,AssignmentAccepted
675,2020-10-29 19:14:03.781449,,,,,,f,,{},3U0SRXB7CFCUP6BN5CA0ZIRCR3TRNM,AssignmentReturned
676,2020-10-29 19:14:07.586132,,,,,,f,,{},3KMS4QQVK4XWEALBH4IQQ1WPUKCFK9,AssignmentSubmitted
677,2020-10-29 19:14:09.380142,,,,,,f,,{},3G5F9DBFOR4U8H6TBYKXVVJJQXXVHA,AssignmentSubmitted
678,2020-10-29 19:14:34.297654,,,,,,f,,{},304SM51WA5B4PCM3HB5WYXWEWGXSBL,AssignmentSubmitted
679,2020-10-29 19:14:34.331823,,,,,,f,,{},3V5Q80FXIZY6HI1S83BKPWLYAUM323,AssignmentSubmitted
680,2020-10-29 19:14:34.383674,,,,,,f,,{},3N4BPTXIOAZLXSI1CTDPC1XS47RKUD,AssignmentSubmitted
681,2020-10-29 19:14:34.4245,,,,,,f,,{},3Q5C1WP23O826C603IZZZA9DWK015B,AssignmentSubmitted
682,2020-10-29 19:14:45.772626,,,,,,f,,{},3O7L7BFSHGWD21VRMQD8V3WCQFAEIH,AssignmentSubmitted
683,2020-10-29 19:14:45.783267,,,,,,f,,{},3IAEQB9FMGRQBQ1WFC63QCNZ5E6DWT,AssignmentSubmitted
685,2020-10-29 19:14:56.426914,,,,,,f,,{},36U2A8VAG362E126MUAEFM350V4KYD,AssignmentSubmitted
701,2020-10-29 19:17:10.596058,,,,,,f,,{},3VHHR074H5OUJNONKLWFH9WNLWY7L0,AssignmentSubmitted
703,2020-10-29 19:17:32.66005,,,,,,f,,{},33PPUNGG3ACO6VP680LUU5YL1H4RZ6,AssignmentAccepted
707,2020-10-29 19:17:36.083627,,,,,,f,,{},36DSNE9QZ75V93SMYM14CG5Q7W7JO4,AssignmentSubmitted
713,2020-10-29 19:18:02.890376,,,,,,f,,{},3XIQGXAUMEFPJH5CY4Z3S3RAS59X7D,AssignmentAccepted
729,2020-10-29 19:19:04.837964,,,,,,f,,{},3EF8EXOTT32ADBLLSK3T0KSIELUJ1E,AssignmentSubmitted
745,2020-10-29 19:20:06.791246,,,,,,f,,{},3TGOYF991ZTZ0OND67HRIO6Q6YQUUL,AssignmentAccepted
753,2020-10-29 19:20:26.776846,,,,,,f,,{},3LEIZ60CDL6I2VTKEJL83KYRVVU9ZX,AssignmentAccepted
757,2020-10-29 19:20:38.096644,,,,,,f,,{},3PEIJLRY6V049W6D6C7FKJQRLWIXWF,AssignmentAccepted
765,2020-10-29 19:20:58.66455,,,,,,f,,{},34T446B1C2LNY8UXM9I7ZBWDJ9M0CL,AssignmentAccepted
684,2020-10-29 19:14:54.61467,,,,,,f,,{},3ND9UOO81M9992POST4R9PV4EN8WLS,AssignmentReturned
690,2020-10-29 19:14:57.917757,,,,,,f,,{},3FFJ6VRIL3VEBBGXEJETAEU8WE00IH,AssignmentSubmitted
692,2020-10-29 19:15:06.193851,,,,,,f,,{},336YQZE83XLZ21SPW4IXJ2XGUVT5ML,AssignmentSubmitted
698,2020-10-29 19:16:55.437422,,,,,,f,,{},3E47SOBEYS3Y53BDQZ7D5FW953VCIK,AssignmentAccepted
712,2020-10-29 19:18:02.82432,,,,,,f,,{},3XIQGXAUMEFPJH5CY4Z3S3RAS59X7D,AssignmentReturned
742,2020-10-29 19:20:04.389908,,,,,,f,,{},3NPI0JQDAQC7860SPGSN3MXPF3RTPX,AssignmentSubmitted
748,2020-10-29 19:20:11.766109,,,,,,f,,{},3E47SOBEYS3Y53BDQZ7D5FW953VCIK,AssignmentReturned
758,2020-10-29 19:20:52.744549,,,,,,f,,{},37ZHEEHM6YTD3JYYEFSFLN26LA973O,AssignmentSubmitted
766,2020-10-29 19:20:58.797526,,,,,,f,,{},3HUTX6F6VWUV37UER1VCDZJ95LP2O4,AssignmentAccepted
686,2020-10-29 19:14:56.489837,,,,,,f,,{},3IGI0VL649RRSTJ7DKTW5NM7GG8NO8,AssignmentSubmitted
694,2020-10-29 19:16:20.579931,,,,,,f,,{},3VE8AYVF8O4CJ9JA8FLN0WNYZKPF8X,AssignmentAccepted
704,2020-10-29 19:17:32.789015,,,,,,f,,{},3A4TN5196MPY980TKHPS53VU5QGCHR,AssignmentReturned
708,2020-10-29 19:17:36.088722,,,,,,f,,{},3T111IHZ5GX9047T42RVHHWSMEG9R9,AssignmentSubmitted
718,2020-10-29 19:18:58.447774,,,,,,f,,{},3FQ5JJ512NV822YSFS13Y65YWBZKNM,AssignmentSubmitted
724,2020-10-29 19:18:58.760402,,,,,,f,,{},3IUZPWIU1QEYPW767TSQUPIPPN4KWE,AssignmentSubmitted
730,2020-10-29 19:19:04.956597,,,,,,f,,{},3FTF2T8WLTPE80OF3W114G49ETQ9W7,AssignmentSubmitted
740,2020-10-29 19:19:58.754185,,,,,,f,,{},3PS7W85Z819MGJKL8RWQHWXAAZ89TH,AssignmentSubmitted
750,2020-10-29 19:20:25.386692,,,,,,f,,{},37QW5D2ZRITLNEOWEZLM7V6DOAGS8Q,AssignmentReturned
768,2020-10-29 19:20:58.846163,,,,,,f,,{},3907X2AHF2CDO76F618R2ZOZFQL2PL,AssignmentAccepted
687,2020-10-29 19:14:56.575067,,,,,,f,,{},3KAKFY4PGW9AS3FUX6WCCCSFZQK3IF,AssignmentSubmitted
689,2020-10-29 19:14:56.93226,,,,,,f,,{},3E337GFOLBF30G29P1GO0ED5PUINGM,AssignmentSubmitted
705,2020-10-29 19:17:32.951989,,,,,,f,,{},3A4TN5196MPY980TKHPS53VU5QGCHR,AssignmentAccepted
715,2020-10-29 19:18:06.788295,,,,,,f,,{},3P59JYT76NRBGZZMNIHB79PW4T32TN,AssignmentSubmitted
721,2020-10-29 19:18:58.566139,,,,,,f,,{},3UWN2HHPU0C6QLB0K1A5PSW8D5CSNB,AssignmentSubmitted
723,2020-10-29 19:18:58.65406,,,,,,f,,{},3GNA64GUZGBQNGQHOXPE0BHL4WRQ5U,AssignmentSubmitted
731,2020-10-29 19:19:38.688372,,,,,,f,,{},3JMSRU9HQK1IO7FRLXCRASM6YH5VEU,AssignmentReturned
739,2020-10-29 19:19:48.475378,,,,,,f,,{},3VE8AYVF8O4CJ9JA8FLN0WNYZKPF8X,AssignmentAccepted
743,2020-10-29 19:20:04.466034,,,,,,f,,{},3U4J9857OGII6E2BT87L360I92K7BD,AssignmentSubmitted
688,2020-10-29 19:14:56.63082,,,,,,f,,{},3OSWBBLG1G450Q6MPH2PSV16EGCDXM,AssignmentSubmitted
696,2020-10-29 19:16:46.282646,,,,,,f,,{},3U4J9857OGII6E2BT87L360I92M7BF,AssignmentSubmitted
702,2020-10-29 19:17:32.583044,,,,,,f,,{},36WLNQG781H3FTHLGGLR9GSZVPVBEA,AssignmentAccepted
706,2020-10-29 19:17:33.223102,,,,,,f,,{},33PPUNGG3ACO6VP680LUU5YL1H4RZ6,AssignmentReturned
716,2020-10-29 19:18:36.575918,,,,,,f,,{},3EG49X351WJ6FHR7FUUBMPREXUNX6C,AssignmentReturned
728,2020-10-29 19:19:04.788124,,,,,,f,,{},30JNVC0ORBR239ACPZQNP8KB95HHQ1,AssignmentSubmitted
744,2020-10-29 19:20:04.479233,,,,,,f,,{},3EICBYG6463U0EVJ8HSDHGB9IIKCJW,AssignmentSubmitted
746,2020-10-29 19:20:07.076273,,,,,,f,,{},3TGOYF991ZTZ0OND67HRIO6Q6YQUUL,AssignmentReturned
756,2020-10-29 19:20:38.073379,,,,,,f,,{},3PEIJLRY6V049W6D6C7FKJQRLWIXWF,AssignmentReturned
764,2020-10-29 19:20:57.765088,,,,,,f,,{},32SCWG5HIJB168PGT3KUSC5BVVN6P6,AssignmentAccepted
691,2020-10-29 19:14:59.688977,,,,,,f,,{},3ND9UOO81M9992POST4R9PV4EN8WLS,AssignmentAccepted
695,2020-10-29 19:16:42.731349,,,,,,f,,{},3UN61F00HYWQZH5H1CEE51RQ0IV5RC,AssignmentReturned
699,2020-10-29 19:16:55.477369,,,,,,f,,{},37W3JXSD68FT91WNB8TH3XX0N2AWYI,AssignmentSubmitted
711,2020-10-29 19:17:52.771199,,,,,,f,,{},3I0BTBYZAZS01BV2I10WW2OWMXXY0K,AssignmentSubmitted
717,2020-10-29 19:18:44.230246,,,,,,f,,{},3EG49X351WJ6FHR7FUUBMPREXUNX6C,AssignmentAccepted
737,2020-10-29 19:19:46.096482,,,,,,f,,{},37TRT2X24SYBQ93DUHWI6W5R0XOJB0,AssignmentAccepted
747,2020-10-29 19:20:07.882049,,,,,,f,,{},3Y9N9SS8L0ITKSZ85SV1LFC27LAD3L,AssignmentSubmitted
755,2020-10-29 19:20:31.411002,,,,,,f,,{},3IUZPWIU1QEYPW767TSQUPIPPN3WKP,AssignmentSubmitted
759,2020-10-29 19:20:52.967118,,,,,,f,,{},3U5JL4WY5MGS0UNTW61WPR7013HX4R,AssignmentSubmitted
767,2020-10-29 19:20:58.812562,,,,,,f,,{},3NVC2EB65S6WI3UZ1OIFY0M3P9O3YR,AssignmentAccepted
693,2020-10-29 19:15:34.281864,,,,,,f,,{},3SUWZRL0M0KX9H0QKP4JY067HOF6EF,AssignmentReturned
697,2020-10-29 19:16:46.719788,,,,,,f,,{},3E47SOBEYS3Y53BDQZ7D5FW953VCIK,AssignmentReturned
709,2020-10-29 19:17:41.516512,,,,,,f,,{},3MH9DQ757YJGV6MIM2SAE95ZXQEUGO,AssignmentReturned
719,2020-10-29 19:18:58.475468,,,,,,f,,{},3EJJQNKU9TC2FAPC2EFNUYUG5RKRHD,AssignmentSubmitted
725,2020-10-29 19:18:58.876242,,,,,,f,,{},3XC1O3LBOUTHHLLUXOZGM5O5ATQTLZ,AssignmentSubmitted
733,2020-10-29 19:19:38.966333,,,,,,f,,{},3VE8AYVF8O4CJ9JA8FLN0WNYZKPF8X,AssignmentReturned
741,2020-10-29 19:20:04.371387,,,,,,f,,{},3YDGXNSEO112LTMLOYP49SQ7AUB48T,AssignmentSubmitted
751,2020-10-29 19:20:25.511601,,,,,,f,,{},37UQDCYH6Z2XFS0HYPYL4IUPCU27VL,AssignmentReturned
763,2020-10-29 19:20:57.696787,,,,,,f,,{},3VP0C6EFSI3VL5S31NS2B8BGQQC6MA,AssignmentAccepted
700,2020-10-29 19:17:10.450093,,,,,,f,,{},30IQTZXKAMDB165SD5EUDOHNKR4X0E,AssignmentSubmitted
710,2020-10-29 19:17:51.701259,,,,,,f,,{},3MH9DQ757YJGV6MIM2SAE95ZXQEUGO,AssignmentAccepted
714,2020-10-29 19:18:06.299674,,,,,,f,,{},3WAKVUDHUYNX2DBHTZOG8WS6YNW7UZ,AssignmentSubmitted
720,2020-10-29 19:18:58.533992,,,,,,f,,{},3DR23U6WE7L3BFB2G2CC9AYL1WQETY,AssignmentSubmitted
722,2020-10-29 19:18:58.61698,,,,,,f,,{},378XPAWRUEKACOEF6LBMZK6L50BIAP,AssignmentSubmitted
726,2020-10-29 19:18:59.025831,,,,,,f,,{},3OJSZ2ATDU3GHYL2SYG80K0QZ6075E,AssignmentSubmitted
727,2020-10-29 19:18:59.088037,,,,,,f,,{},3T3IWE1XG8US8I17PT7C3RNZKZDTQO,AssignmentSubmitted
732,2020-10-29 19:19:38.930322,,,,,,f,,{},37TRT2X24SYBQ93DUHWI6W5R0XOJB0,AssignmentReturned
734,2020-10-29 19:19:41.463644,,,,,,f,,{},3483FV8BEGQ5E1OAR59IWZXIKLN267,AssignmentSubmitted
735,2020-10-29 19:19:41.493156,,,,,,f,,{},3KGTPGBS6ZSQGCEBNN7LC5BYN752U9,AssignmentSubmitted
736,2020-10-29 19:19:41.582933,,,,,,f,,{},3UWN2HHPU0C6QLB0K1A5PSW8D5CNS6,AssignmentSubmitted
738,2020-10-29 19:19:48.276378,,,,,,f,,{},3JMSRU9HQK1IO7FRLXCRASM6YH5VEU,AssignmentAccepted
749,2020-10-29 19:20:25.079275,,,,,,f,,{},3LEIZ60CDL6I2VTKEJL83KYRVVU9ZX,AssignmentReturned
752,2020-10-29 19:20:25.817981,,,,,,f,,{},37QW5D2ZRITLNEOWEZLM7V6DOAGS8Q,AssignmentAccepted
754,2020-10-29 19:20:27.403687,,,,,,f,,{},37UQDCYH6Z2XFS0HYPYL4IUPCU27VL,AssignmentAccepted
760,2020-10-29 19:20:56.06856,,,,,,f,,{},3OSWBBLG1G450Q6MPH2PSV16EGIXDC,AssignmentAccepted
761,2020-10-29 19:20:57.472131,,,,,,f,,{},3P59JYT76NRBGZZMNIHB79PW4T62TQ,AssignmentAccepted
762,2020-10-29 19:20:57.667003,,,,,,f,,{},3HL8HNGX478CXE2KD7R10SI9JQ89FH,AssignmentAccepted
769,2020-10-29 19:20:59.003204,,,,,,f,,{},3M68NM076JEMIL5V6VOJX75QWDB6RY,AssignmentAccepted
770,2020-10-29 19:20:59.010485,,,,,,f,,{},3I02618YA2DM8JFHPLIX8IJRYH4PUQ,AssignmentAccepted
771,2020-10-29 19:20:59.670275,,,,,,f,,{},3FFJ6VRIL3VEBBGXEJETAEU8WE60IN,AssignmentAccepted
772,2020-10-29 19:20:59.709466,,,,,,f,,{},3WYP994K19YVFMHHKQGD53YNZ0Q6Y0,AssignmentAccepted
773,2020-10-29 19:20:59.757616,,,,,,f,,{},3C5W7UE9CHX84KCZ2A1SBLO0NUAMXJ,AssignmentAccepted
774,2020-10-29 19:20:59.822861,,,,,,f,,{},3WRFBPLXRCV264QLUM94HKOWLPJN3K,AssignmentAccepted
775,2020-10-29 19:20:59.832242,,,,,,f,,{},3WMINLGALDAJZLSFEBF0OH8QSVYCAO,AssignmentAccepted
776,2020-10-29 19:20:59.863121,,,,,,f,,{},3FTOP5WARHVA6M03W1ZTMF989TV0JZ,AssignmentAccepted
777,2020-10-29 19:20:59.910904,,,,,,f,,{},3RSDURM96CTZS1AWQ8ZBHRQ0GYEEYT,AssignmentAccepted
778,2020-10-29 19:21:00.114024,,,,,,f,,{},38YMOXR4MW6RQHMH5PYPK6D7OSQ6W1,AssignmentAccepted
779,2020-10-29 19:21:00.378087,,,,,,f,,{},3MHW492WW2KG0V742V0AN0RF7J2MVG,AssignmentAccepted
780,2020-10-29 19:21:03.903483,,,,,,f,,{},3TVRFO09GMMOY2UE2Y0DB89BNPKXLS,AssignmentAccepted
781,2020-10-29 19:21:03.943733,,,,,,f,,{},3F1567XTNYC9O3STRN2VCRMNQSH9QB,AssignmentAccepted
782,2020-10-29 19:21:03.944289,,,,,,f,,{},3KGTPGBS6ZSQGCEBNN7LC5BYN7D2UH,AssignmentAccepted
783,2020-10-29 19:21:03.990847,,,,,,f,,{},3HHRAGRYXAC63RFDCAARNMRNBRZ9O3,AssignmentAccepted
784,2020-10-29 19:21:04.08551,,,,,,f,,{},3DL65MZB8FMMPY9RUGHMK0YHDAWCEJ,AssignmentAccepted
785,2020-10-29 19:21:04.101325,,,,,,f,,{},3RWE2M8QWJH6PCROBZRLFMQPIDZN0P,AssignmentAccepted
786,2020-10-29 19:21:04.191497,,,,,,f,,{},35DR22AR5FR7IY4PWSWDFMFUN3U3XL,AssignmentAccepted
787,2020-10-29 19:21:04.20304,,,,,,f,,{},3C8HJ7UOP91X9FCE3SPD864BVU8MZG,AssignmentAccepted
788,2020-10-29 19:21:04.422292,,,,,,f,,{},3WQQ9FUS6C1M6S7U3DZRH6WDKMQ8B1,AssignmentSubmitted
789,2020-10-29 19:21:07.395355,,,,,,f,,{},3ZV9H2YQQFESTYZZMN0RD31NE1O3WS,AssignmentAccepted
790,2020-10-29 19:21:07.403443,,,,,,f,,{},3S3AMIZX3WCHXSVRYL62EIGWDYVCDQ,AssignmentAccepted
791,2020-10-29 19:21:07.439711,,,,,,f,,{},39N5ACM9HGUOORRERAN6CMWDLWV9PK,AssignmentAccepted
792,2020-10-29 19:21:07.456187,,,,,,f,,{},3D8YOU6S9GREYDXCAPJO2ISA3CF6U2,AssignmentAccepted
793,2020-10-29 19:21:07.4642,,,,,,f,,{},3U5NZHP4LT9H3X9XPMBYP3U1493HPI,AssignmentAccepted
794,2020-10-29 19:21:07.491697,,,,,,f,,{},3J88R45B2I5EPN9CUQTKSPIVSZLXPQ,AssignmentAccepted
795,2020-10-29 19:21:08.005293,,,,,,f,,{},3EFE17QCRECEGPPPH3FSK8ZCRTAHSY,AssignmentAccepted
796,2020-10-29 19:21:08.839251,,,,,,f,,{},3LRKMWOKB7O72B8LTA6TTXQDPPS2Z6,AssignmentAccepted
797,2020-10-29 19:21:08.884338,,,,,,f,,{},3GGAI1SQEX5K1M14BE55X83QMCNCM8,AssignmentAccepted
798,2020-10-29 19:21:11.593924,,,,,,f,,{},30BXRYBRP647N66Y18PTHX2XX66HWD,AssignmentAccepted
799,2020-10-29 19:21:11.614439,,,,,,f,,{},3Z9WI9EOZ1VGS6CHCU6QTM82AZXKHK,AssignmentAccepted
800,2020-10-29 19:21:11.63554,,,,,,f,,{},3NVC2EB65S6WI3UZ1OIFY0M3P9NY3L,AssignmentAccepted
801,2020-10-29 19:21:11.692602,,,,,,f,,{},3OB0CAO74JWBCB1YG97H2UND8E6HYC,AssignmentAccepted
802,2020-10-29 19:21:11.694123,,,,,,f,,{},3YZ8UPK3VVT3EU6DKGWROIKKZYQCU0,AssignmentAccepted
803,2020-10-29 19:21:11.730862,,,,,,f,,{},3I0BTBYZAZS01BV2I10WW2OWMX40YT,AssignmentAccepted
804,2020-10-29 19:21:11.7528,,,,,,f,,{},3FUI0JHJPZ5V20XBC3PP86QQG8T33L,AssignmentAccepted
805,2020-10-29 19:21:11.754979,,,,,,f,,{},3FIJLY1B6WBXP1IRUWNYMIIOOUQFPI,AssignmentAccepted
806,2020-10-29 19:21:11.779849,,,,,,f,,{},3AUQQEL7U70JXH0XDQDCP3K24G20VK,AssignmentAccepted
807,2020-10-29 19:21:11.788291,,,,,,f,,{},3U8YCDAGXRNRS94GRRJ2JGLUNON0QQ,AssignmentAccepted
808,2020-10-29 19:21:11.809574,,,,,,f,,{},3Z4GS9HPNXHV42ZLGRV5Y4EMQC177Z,AssignmentAccepted
809,2020-10-29 19:21:11.817132,,,,,,f,,{},3IKZ72A5B6NXMG6EEHA6ITDTOFPFNM,AssignmentAccepted
810,2020-10-29 19:21:11.835354,,,,,,f,,{},3NC5L260MQTF416QFWAJXIDYEPUFO1,AssignmentAccepted
811,2020-10-29 19:21:11.851002,,,,,,f,,{},30LSNF239W2L7LJBT6I7T2NNTCQI2P,AssignmentAccepted
812,2020-10-29 19:21:11.859762,,,,,,f,,{},3OXV7EAXLGXUZJKTV5NNF92AQZV36R,AssignmentAccepted
813,2020-10-29 19:21:11.880819,,,,,,f,,{},34Z02EIMIUK4KPW88VDXOLWH7VM0T4,AssignmentAccepted
814,2020-10-29 19:21:11.884941,,,,,,f,,{},323Q6SJS8KN5CKK3BJFTD9GX23GFHD,AssignmentAccepted
815,2020-10-29 19:21:13.340554,,,,,,f,,{},3TPWUS5F8B8G6YVIFGBS665HKE1CWZ,AssignmentAccepted
816,2020-10-29 19:21:13.766455,,,,,,f,,{},39O5D9O87VZJF0TU5W0Q19UKML63CJ,AssignmentAccepted
817,2020-10-29 19:21:14.844179,,,,,,f,,{},3OJSZ2ATDU3GHYL2SYG80K0QZ6675K,AssignmentAccepted
818,2020-10-29 19:21:14.908276,,,,,,f,,{},3NGMS9VZTNPLYOTXGTRTAO4KMO3FFF,AssignmentAccepted
819,2020-10-29 19:21:14.927745,,,,,,f,,{},3KXIR214I6NRZEKW8HG3Z1D4OUP42W,AssignmentAccepted
820,2020-10-29 19:21:20.232119,,,,,,f,,{},3NAPMVF0ZYMOI12FAFEA2DXEFWF72J,AssignmentAccepted
821,2020-10-29 19:21:20.255343,,,,,,f,,{},3G2UL9A02FLC02LGXHQDSQEQV1H760,AssignmentAccepted
