id,creation_time,property1,property2,property3,property4,property5,failed,time_of_death,details,origin_id,destination_id,network_id
1375,2020-10-29 18:54:10.677269,,,,,,t,2020-10-29 19:33:23.975323,{},191,187,13
1376,2020-10-29 18:54:10.688059,,,,,,t,2020-10-29 19:33:23.978627,{},187,191,13
1845,2020-10-29 19:01:08.818672,,,,,,t,2020-10-29 19:10:10.109177,{},234,226,17
1846,2020-10-29 19:01:08.826588,,,,,,t,2020-10-29 19:10:10.117407,{},226,234,17
250,2020-10-29 18:43:59.152933,,,,,,t,2020-10-29 19:10:14.193657,{},79,86,4
1847,2020-10-29 19:01:08.837058,,,,,,f,,{},234,229,17
1848,2020-10-29 19:01:08.850849,,,,,,f,,{},229,234,17
1841,2020-10-29 19:01:08.76413,,,,,,t,2020-10-29 19:02:01.194618,{},234,227,17
687,2020-10-29 18:49:23.299204,,,,,,t,2020-10-29 18:50:45.180908,{},125,118,8
688,2020-10-29 18:49:23.306575,,,,,,t,2020-10-29 18:50:45.185668,{},118,125,8
598,2020-10-29 18:48:48.391708,,,,,,t,2020-10-29 18:49:41.630438,{},16,117,8
601,2020-10-29 18:48:55.898824,,,,,,t,2020-10-29 18:49:41.636121,{},118,117,8
602,2020-10-29 18:48:55.903775,,,,,,t,2020-10-29 18:49:41.642292,{},117,118,8
689,2020-10-29 18:49:23.31576,,,,,,t,2020-10-29 18:49:41.649415,{},125,117,8
690,2020-10-29 18:49:23.322642,,,,,,t,2020-10-29 18:49:41.655531,{},117,125,8
707,2020-10-29 18:49:34.891915,,,,,,t,2020-10-29 18:49:41.661697,{},128,117,8
708,2020-10-29 18:49:34.899227,,,,,,t,2020-10-29 18:49:41.66787,{},117,128,8
703,2020-10-29 18:49:34.866063,,,,,,t,2020-10-29 18:50:45.190316,{},128,118,8
704,2020-10-29 18:49:34.873388,,,,,,t,2020-10-29 18:50:45.195129,{},118,128,8
695,2020-10-29 18:49:31.478902,,,,,,t,2020-10-29 18:50:48.108557,{},13,127,7
696,2020-10-29 18:49:31.485057,,,,,,t,2020-10-29 18:50:48.112231,{},14,127,7
697,2020-10-29 18:49:31.490824,,,,,,t,2020-10-29 18:50:48.118526,{},127,124,7
698,2020-10-29 18:49:31.496618,,,,,,t,2020-10-29 18:50:48.121492,{},124,127,7
699,2020-10-29 18:49:31.50221,,,,,,t,2020-10-29 18:50:48.125377,{},127,126,7
700,2020-10-29 18:49:31.50814,,,,,,t,2020-10-29 18:50:48.128527,{},126,127,7
1125,2020-10-29 18:51:35.888003,,,,,,f,,{},169,163,11
1126,2020-10-29 18:51:35.893411,,,,,,f,,{},163,169,11
1127,2020-10-29 18:51:35.898523,,,,,,f,,{},21,169,11
1128,2020-10-29 18:51:35.903649,,,,,,f,,{},22,169,11
1129,2020-10-29 18:51:35.908845,,,,,,f,,{},169,168,11
1130,2020-10-29 18:51:35.914334,,,,,,f,,{},168,169,11
1133,2020-10-29 18:51:35.932541,,,,,,f,,{},169,167,11
1134,2020-10-29 18:51:35.940423,,,,,,f,,{},167,169,11
701,2020-10-29 18:49:34.85403,,,,,,t,2020-10-29 18:53:18.20075,{},15,128,8
702,2020-10-29 18:49:34.860222,,,,,,t,2020-10-29 18:53:18.20543,{},16,128,8
705,2020-10-29 18:49:34.879101,,,,,,t,2020-10-29 18:53:18.219667,{},128,125,8
706,2020-10-29 18:49:34.885282,,,,,,t,2020-10-29 18:53:18.223924,{},125,128,8
1233,2020-10-29 18:53:20.060998,,,,,,f,,{},21,180,11
1234,2020-10-29 18:53:20.068902,,,,,,f,,{},22,180,11
1235,2020-10-29 18:53:20.07748,,,,,,f,,{},180,173,11
1236,2020-10-29 18:53:20.086759,,,,,,f,,{},173,180,11
1239,2020-10-29 18:53:20.128393,,,,,,f,,{},180,163,11
1240,2020-10-29 18:53:20.136395,,,,,,f,,{},163,180,11
1241,2020-10-29 18:53:20.14807,,,,,,f,,{},180,168,11
1242,2020-10-29 18:53:20.156688,,,,,,f,,{},168,180,11
1243,2020-10-29 18:53:20.173869,,,,,,f,,{},180,167,11
1244,2020-10-29 18:53:20.18224,,,,,,f,,{},167,180,11
1245,2020-10-29 18:53:20.190954,,,,,,f,,{},180,169,11
1246,2020-10-29 18:53:20.206714,,,,,,f,,{},169,180,11
1247,2020-10-29 18:53:20.223077,,,,,,f,,{},180,172,11
1248,2020-10-29 18:53:20.232849,,,,,,f,,{},172,180,11
1367,2020-10-29 18:54:10.583254,,,,,,f,,{},25,191,13
1368,2020-10-29 18:54:10.594637,,,,,,f,,{},26,191,13
1369,2020-10-29 18:54:10.603635,,,,,,f,,{},191,185,13
1370,2020-10-29 18:54:10.620645,,,,,,f,,{},185,191,13
1371,2020-10-29 18:54:10.633931,,,,,,f,,{},191,188,13
1372,2020-10-29 18:54:10.648707,,,,,,f,,{},188,191,13
1373,2020-10-29 18:54:10.658564,,,,,,f,,{},191,189,13
1374,2020-10-29 18:54:10.669863,,,,,,f,,{},189,191,13
1601,2020-10-29 18:56:10.455456,,,,,,t,2020-10-29 19:02:05.926118,{},212,211,14
1602,2020-10-29 18:56:10.463026,,,,,,t,2020-10-29 19:02:05.934229,{},211,212,14
1539,2020-10-29 18:55:52.708114,,,,,,f,,{},29,207,15
1540,2020-10-29 18:55:52.713088,,,,,,f,,{},30,207,15
1131,2020-10-29 18:51:35.919392,,,,,,t,2020-10-29 19:02:44.637288,{},169,166,11
1132,2020-10-29 18:51:35.924376,,,,,,t,2020-10-29 19:02:44.64439,{},166,169,11
1597,2020-10-29 18:56:10.402942,,,,,,f,,{},212,209,14
1598,2020-10-29 18:56:10.415898,,,,,,f,,{},209,212,14
1599,2020-10-29 18:56:10.429814,,,,,,f,,{},27,212,14
1600,2020-10-29 18:56:10.445687,,,,,,f,,{},28,212,14
1603,2020-10-29 18:56:10.471085,,,,,,f,,{},212,194,14
1604,2020-10-29 18:56:10.479562,,,,,,f,,{},194,212,14
1609,2020-10-29 18:56:10.519171,,,,,,t,2020-10-29 19:05:10.146474,{},212,199,14
1610,2020-10-29 18:56:10.527296,,,,,,t,2020-10-29 19:05:10.153769,{},199,212,14
1541,2020-10-29 18:55:52.717766,,,,,,t,2020-10-29 19:08:50.317162,{},207,205,15
1542,2020-10-29 18:55:52.72252,,,,,,t,2020-10-29 19:08:50.32331,{},205,207,15
1611,2020-10-29 18:56:10.536053,,,,,,t,2020-10-29 18:58:13.80342,{},212,206,14
1019,2020-10-29 18:50:23.78597,,,,,,t,2020-10-29 18:58:23.405684,{},157,138,9
1020,2020-10-29 18:50:23.79336,,,,,,t,2020-10-29 18:58:23.414018,{},138,157,9
1497,2020-10-29 18:55:10.344846,,,,,,t,2020-10-29 18:58:43.713411,{},29,202,15
1498,2020-10-29 18:55:10.351527,,,,,,t,2020-10-29 18:58:43.720004,{},30,202,15
1607,2020-10-29 18:56:10.502903,,,,,,t,2020-10-29 19:09:18.440747,{},212,204,14
1608,2020-10-29 18:56:10.511328,,,,,,t,2020-10-29 19:09:18.452506,{},204,212,14
1391,2020-10-29 18:54:22.846509,,,,,,t,2020-10-29 19:00:05.850914,{},193,179,12
1392,2020-10-29 18:54:22.854738,,,,,,t,2020-10-29 19:00:05.858772,{},179,193,12
1849,2020-10-29 19:01:08.864538,,,,,,f,,{},234,225,17
1850,2020-10-29 19:01:08.875314,,,,,,f,,{},225,234,17
389,2020-10-29 18:45:22.21728,,,,,,t,2020-10-29 19:01:53.055511,{},100,99,3
390,2020-10-29 18:45:22.22357,,,,,,t,2020-10-29 19:01:53.066006,{},99,100,3
411,2020-10-29 18:45:30.763874,,,,,,t,2020-10-29 19:01:53.074147,{},102,99,3
412,2020-10-29 18:45:30.770754,,,,,,t,2020-10-29 19:01:53.085443,{},99,102,3
449,2020-10-29 18:45:50.958646,,,,,,t,2020-10-29 19:01:53.094185,{},104,99,3
450,2020-10-29 18:45:50.965358,,,,,,t,2020-10-29 19:01:53.102428,{},99,104,3
1395,2020-10-29 18:54:22.878037,,,,,,t,2020-10-29 19:09:33.091525,{},193,175,12
1396,2020-10-29 18:54:22.885837,,,,,,t,2020-10-29 19:09:33.098452,{},175,193,12
253,2020-10-29 18:43:59.17299,,,,,,t,2020-10-29 19:10:14.200238,{},86,75,4
1389,2020-10-29 18:54:22.799454,,,,,,t,2020-10-29 19:12:05.503974,{},23,193,12
1057,2020-10-29 18:50:40.88995,,,,,,f,,{},19,162,10
1058,2020-10-29 18:50:40.894631,,,,,,f,,{},162,152,10
1059,2020-10-29 18:50:40.8997,,,,,,f,,{},152,162,10
1060,2020-10-29 18:50:40.906687,,,,,,f,,{},20,162,10
1061,2020-10-29 18:50:40.913857,,,,,,f,,{},162,155,10
1062,2020-10-29 18:50:40.920212,,,,,,f,,{},155,162,10
2358,2020-10-29 19:08:16.285188,,,,,,t,2020-10-29 19:33:26.429523,{},278,281,20
2370,2020-10-29 19:08:51.669945,,,,,,t,2020-10-29 19:33:26.432749,{},283,281,20
1390,2020-10-29 18:54:22.821662,,,,,,t,2020-10-29 19:12:05.512745,{},24,193,12
1063,2020-10-29 18:50:40.926313,,,,,,t,2020-10-29 19:12:12.219316,{},162,160,10
1064,2020-10-29 18:50:40.932784,,,,,,t,2020-10-29 19:12:12.224138,{},160,162,10
1145,2020-10-29 18:51:39.283776,,,,,,t,2020-10-29 19:12:12.229054,{},170,160,10
1069,2020-10-29 18:50:40.95601,,,,,,f,,{},162,161,10
1070,2020-10-29 18:50:40.960459,,,,,,f,,{},161,162,10
713,2020-10-29 18:49:36.619995,,,,,,t,2020-10-29 18:50:48.131524,{},129,127,7
714,2020-10-29 18:49:36.625125,,,,,,t,2020-10-29 18:50:48.134586,{},127,129,7
1067,2020-10-29 18:50:40.946922,,,,,,t,2020-10-29 18:51:20.112565,{},162,159,10
1068,2020-10-29 18:50:40.951419,,,,,,t,2020-10-29 18:51:20.115783,{},159,162,10
1135,2020-10-29 18:51:39.184146,,,,,,f,,{},19,170,10
1136,2020-10-29 18:51:39.19651,,,,,,f,,{},170,152,10
1137,2020-10-29 18:51:39.207114,,,,,,f,,{},152,170,10
1138,2020-10-29 18:51:39.216848,,,,,,f,,{},20,170,10
1139,2020-10-29 18:51:39.22661,,,,,,f,,{},170,155,10
1140,2020-10-29 18:51:39.238812,,,,,,f,,{},155,170,10
1146,2020-10-29 18:51:39.291516,,,,,,t,2020-10-29 19:12:12.233874,{},160,170,10
1163,2020-10-29 18:51:41.037391,,,,,,t,2020-10-29 19:12:12.239475,{},171,160,10
1143,2020-10-29 18:51:39.266596,,,,,,f,,{},170,162,10
1144,2020-10-29 18:51:39.275353,,,,,,f,,{},162,170,10
2371,2020-10-29 19:08:51.682072,,,,,,t,2020-10-29 19:33:26.435905,{},281,283,20
1164,2020-10-29 18:51:41.046593,,,,,,t,2020-10-29 19:12:12.244736,{},160,171,10
1149,2020-10-29 18:51:39.317386,,,,,,f,,{},170,161,10
1150,2020-10-29 18:51:39.325314,,,,,,f,,{},161,170,10
1151,2020-10-29 18:51:39.333879,,,,,,f,,{},170,164,10
1152,2020-10-29 18:51:39.341846,,,,,,f,,{},164,170,10
1153,2020-10-29 18:51:40.932943,,,,,,f,,{},19,171,10
1154,2020-10-29 18:51:40.945204,,,,,,f,,{},171,152,10
1155,2020-10-29 18:51:40.95608,,,,,,f,,{},152,171,10
1156,2020-10-29 18:51:40.966818,,,,,,f,,{},20,171,10
1157,2020-10-29 18:51:40.978287,,,,,,f,,{},171,155,10
1158,2020-10-29 18:51:40.987097,,,,,,f,,{},155,171,10
1161,2020-10-29 18:51:41.016372,,,,,,f,,{},171,162,10
1162,2020-10-29 18:51:41.027459,,,,,,f,,{},162,171,10
1167,2020-10-29 18:51:41.070451,,,,,,f,,{},171,161,10
1168,2020-10-29 18:51:41.07955,,,,,,f,,{},161,171,10
1169,2020-10-29 18:51:41.089042,,,,,,f,,{},171,170,10
1170,2020-10-29 18:51:41.099297,,,,,,f,,{},170,171,10
1171,2020-10-29 18:51:41.107912,,,,,,f,,{},171,164,10
1172,2020-10-29 18:51:41.116983,,,,,,f,,{},164,171,10
1249,2020-10-29 18:53:27.560618,,,,,,f,,{},21,181,11
1250,2020-10-29 18:53:27.568019,,,,,,f,,{},22,181,11
1251,2020-10-29 18:53:27.575291,,,,,,f,,{},181,173,11
1252,2020-10-29 18:53:27.582345,,,,,,f,,{},173,181,11
1253,2020-10-29 18:53:27.590698,,,,,,f,,{},181,180,11
1254,2020-10-29 18:53:27.598182,,,,,,f,,{},180,181,11
1257,2020-10-29 18:53:27.620713,,,,,,f,,{},181,163,11
1258,2020-10-29 18:53:27.625436,,,,,,f,,{},163,181,11
1259,2020-10-29 18:53:27.63002,,,,,,f,,{},181,168,11
1260,2020-10-29 18:53:27.634707,,,,,,f,,{},168,181,11
1261,2020-10-29 18:53:27.639208,,,,,,f,,{},181,167,11
1262,2020-10-29 18:53:27.643834,,,,,,f,,{},167,181,11
1263,2020-10-29 18:53:27.648373,,,,,,f,,{},181,169,11
1264,2020-10-29 18:53:27.653291,,,,,,f,,{},169,181,11
1265,2020-10-29 18:53:27.657757,,,,,,f,,{},181,172,11
1266,2020-10-29 18:53:27.662535,,,,,,f,,{},172,181,11
1499,2020-10-29 18:55:12.042158,,,,,,f,,{},27,203,14
1500,2020-10-29 18:55:12.047267,,,,,,f,,{},28,203,14
1141,2020-10-29 18:51:39.247264,,,,,,t,2020-10-29 18:57:57.916181,{},170,165,10
1021,2020-10-29 18:50:25.36065,,,,,,t,2020-10-29 18:58:59.44028,{},19,158,10
1022,2020-10-29 18:50:25.36544,,,,,,t,2020-10-29 18:58:59.454077,{},158,152,10
1023,2020-10-29 18:50:25.37,,,,,,t,2020-10-29 18:58:59.489671,{},152,158,10
1024,2020-10-29 18:50:25.375018,,,,,,t,2020-10-29 18:58:59.494645,{},20,158,10
709,2020-10-29 18:49:36.598788,,,,,,t,2020-10-29 18:59:19.543547,{},13,129,7
710,2020-10-29 18:49:36.604467,,,,,,t,2020-10-29 18:59:19.553962,{},14,129,7
711,2020-10-29 18:49:36.609732,,,,,,t,2020-10-29 18:59:19.614637,{},129,124,7
712,2020-10-29 18:49:36.614944,,,,,,t,2020-10-29 18:59:19.627278,{},124,129,7
715,2020-10-29 18:49:36.63024,,,,,,t,2020-10-29 18:59:19.63438,{},129,126,7
716,2020-10-29 18:49:36.636118,,,,,,t,2020-10-29 18:59:19.640301,{},126,129,7
717,2020-10-29 18:49:37.362115,,,,,,f,,{},13,130,7
718,2020-10-29 18:49:37.368561,,,,,,f,,{},14,130,7
719,2020-10-29 18:49:37.37471,,,,,,f,,{},130,124,7
720,2020-10-29 18:49:37.381167,,,,,,f,,{},124,130,7
1290,2020-10-29 18:53:34.732576,,,,,,t,2020-10-29 19:01:11.579503,{},168,183,11
1291,2020-10-29 18:53:34.744545,,,,,,t,2020-10-29 19:01:11.588232,{},183,173,11
1292,2020-10-29 18:53:34.763966,,,,,,t,2020-10-29 19:01:11.595255,{},173,183,11
1293,2020-10-29 18:53:34.77411,,,,,,t,2020-10-29 19:01:11.603548,{},183,167,11
725,2020-10-29 18:49:37.413016,,,,,,f,,{},130,126,7
726,2020-10-29 18:49:37.419243,,,,,,f,,{},126,130,7
739,2020-10-29 18:49:40.378715,,,,,,f,,{},13,132,7
740,2020-10-29 18:49:40.38538,,,,,,f,,{},14,132,7
741,2020-10-29 18:49:40.391658,,,,,,f,,{},132,130,7
742,2020-10-29 18:49:40.398353,,,,,,f,,{},130,132,7
743,2020-10-29 18:49:40.404606,,,,,,f,,{},132,124,7
744,2020-10-29 18:49:40.41098,,,,,,f,,{},124,132,7
1294,2020-10-29 18:53:34.782253,,,,,,t,2020-10-29 19:01:11.611206,{},167,183,11
1295,2020-10-29 18:53:34.790641,,,,,,t,2020-10-29 19:01:11.619704,{},183,169,11
747,2020-10-29 18:49:40.43615,,,,,,f,,{},132,131,7
748,2020-10-29 18:49:40.443808,,,,,,f,,{},131,132,7
1296,2020-10-29 18:53:34.799179,,,,,,t,2020-10-29 19:01:11.627554,{},169,183,11
795,2020-10-29 18:49:51.995577,,,,,,t,2020-10-29 19:04:34.823189,{},15,136,8
751,2020-10-29 18:49:40.466457,,,,,,f,,{},132,126,7
752,2020-10-29 18:49:40.472672,,,,,,f,,{},126,132,7
753,2020-10-29 18:49:44.33826,,,,,,f,,{},13,133,7
754,2020-10-29 18:49:44.346033,,,,,,f,,{},14,133,7
755,2020-10-29 18:49:44.353831,,,,,,f,,{},133,132,7
756,2020-10-29 18:49:44.361285,,,,,,f,,{},132,133,7
757,2020-10-29 18:49:44.369687,,,,,,f,,{},133,130,7
758,2020-10-29 18:49:44.376979,,,,,,f,,{},130,133,7
759,2020-10-29 18:49:44.385689,,,,,,f,,{},133,124,7
760,2020-10-29 18:49:44.394334,,,,,,f,,{},124,133,7
777,2020-10-29 18:49:45.745321,,,,,,t,2020-10-29 19:07:59.327205,{},13,135,7
778,2020-10-29 18:49:45.756524,,,,,,t,2020-10-29 19:07:59.337556,{},14,135,7
763,2020-10-29 18:49:44.418241,,,,,,f,,{},133,131,7
764,2020-10-29 18:49:44.426302,,,,,,f,,{},131,133,7
779,2020-10-29 18:49:45.768188,,,,,,t,2020-10-29 19:07:59.411722,{},135,132,7
780,2020-10-29 18:49:45.776181,,,,,,t,2020-10-29 19:07:59.493992,{},132,135,7
767,2020-10-29 18:49:44.450877,,,,,,f,,{},133,126,7
768,2020-10-29 18:49:44.45956,,,,,,f,,{},126,133,7
254,2020-10-29 18:43:59.179909,,,,,,t,2020-10-29 19:10:14.207667,{},75,86,4
255,2020-10-29 18:43:59.188932,,,,,,t,2020-10-29 19:10:14.213808,{},86,82,4
256,2020-10-29 18:43:59.197381,,,,,,t,2020-10-29 19:10:14.222044,{},82,86,4
301,2020-10-29 18:44:09.892963,,,,,,t,2020-10-29 19:10:14.229301,{},89,86,4
302,2020-10-29 18:44:09.899735,,,,,,t,2020-10-29 19:10:14.235495,{},86,89,4
2318,2020-10-29 19:07:16.042815,,,,,,t,2020-10-29 19:12:13.128783,{},271,275,20
2347,2020-10-29 19:07:49.545497,,,,,,t,2020-10-29 19:12:13.135007,{},280,271,20
2348,2020-10-29 19:07:49.554526,,,,,,t,2020-10-29 19:12:13.141754,{},271,280,20
2331,2020-10-29 19:07:40.384242,,,,,,t,2020-10-29 19:12:13.151462,{},278,271,20
2332,2020-10-29 19:07:40.398933,,,,,,t,2020-10-29 19:12:13.158,{},271,278,20
2359,2020-10-29 19:08:16.296353,,,,,,t,2020-10-29 19:12:13.168861,{},281,271,20
771,2020-10-29 18:49:45.343769,,,,,,t,2020-10-29 18:50:45.199915,{},134,118,8
772,2020-10-29 18:49:45.352208,,,,,,t,2020-10-29 18:50:45.20459,{},118,134,8
799,2020-10-29 18:49:52.015267,,,,,,t,2020-10-29 18:50:45.209273,{},136,118,8
800,2020-10-29 18:49:52.022965,,,,,,t,2020-10-29 18:50:45.214031,{},118,136,8
723,2020-10-29 18:49:37.400189,,,,,,t,2020-10-29 18:50:48.137542,{},130,127,7
724,2020-10-29 18:49:37.406531,,,,,,t,2020-10-29 18:50:48.140481,{},127,130,7
749,2020-10-29 18:49:40.451823,,,,,,t,2020-10-29 18:50:48.143496,{},132,127,7
750,2020-10-29 18:49:40.458688,,,,,,t,2020-10-29 18:50:48.146563,{},127,132,7
765,2020-10-29 18:49:44.434034,,,,,,t,2020-10-29 18:50:48.149927,{},133,127,7
766,2020-10-29 18:49:44.44252,,,,,,t,2020-10-29 18:50:48.153979,{},127,133,7
791,2020-10-29 18:49:45.850482,,,,,,t,2020-10-29 18:50:48.158051,{},135,127,7
792,2020-10-29 18:49:45.857326,,,,,,t,2020-10-29 18:50:48.161296,{},127,135,7
1027,2020-10-29 18:50:29.052056,,,,,,t,2020-10-29 18:51:20.118837,{},19,159,10
1028,2020-10-29 18:50:29.063865,,,,,,t,2020-10-29 18:51:20.121991,{},159,152,10
1029,2020-10-29 18:50:29.070788,,,,,,t,2020-10-29 18:51:20.157615,{},152,159,10
1030,2020-10-29 18:50:29.077323,,,,,,t,2020-10-29 18:51:20.161295,{},20,159,10
1031,2020-10-29 18:50:29.082399,,,,,,t,2020-10-29 18:51:20.164363,{},159,155,10
1032,2020-10-29 18:50:29.087995,,,,,,t,2020-10-29 18:51:20.167537,{},155,159,10
1033,2020-10-29 18:50:29.093159,,,,,,t,2020-10-29 18:51:20.170485,{},159,158,10
1034,2020-10-29 18:50:29.09811,,,,,,t,2020-10-29 18:51:20.173526,{},158,159,10
1173,2020-10-29 18:51:50.474926,,,,,,f,,{},21,172,11
1174,2020-10-29 18:51:50.481031,,,,,,f,,{},22,172,11
1175,2020-10-29 18:51:50.486778,,,,,,f,,{},172,168,11
1176,2020-10-29 18:51:50.492647,,,,,,f,,{},168,172,11
1179,2020-10-29 18:51:50.510008,,,,,,f,,{},172,163,11
1180,2020-10-29 18:51:50.515786,,,,,,f,,{},163,172,11
1181,2020-10-29 18:51:50.52156,,,,,,f,,{},172,167,11
1182,2020-10-29 18:51:50.527352,,,,,,f,,{},167,172,11
1183,2020-10-29 18:51:50.533146,,,,,,f,,{},172,169,11
1184,2020-10-29 18:51:50.539099,,,,,,f,,{},169,172,11
769,2020-10-29 18:49:45.328713,,,,,,t,2020-10-29 18:52:03.63606,{},15,134,8
770,2020-10-29 18:49:45.336513,,,,,,t,2020-10-29 18:52:03.643885,{},16,134,8
773,2020-10-29 18:49:45.358489,,,,,,t,2020-10-29 18:52:03.663605,{},134,125,8
774,2020-10-29 18:49:45.365203,,,,,,t,2020-10-29 18:52:03.670107,{},125,134,8
775,2020-10-29 18:49:45.369909,,,,,,t,2020-10-29 18:52:03.676134,{},134,128,8
803,2020-10-29 18:49:52.046656,,,,,,t,2020-10-29 18:53:18.237862,{},136,128,8
804,2020-10-29 18:49:52.054766,,,,,,t,2020-10-29 18:53:18.251572,{},128,136,8
721,2020-10-29 18:49:37.387354,,,,,,t,2020-10-29 18:59:19.649423,{},130,129,7
722,2020-10-29 18:49:37.393797,,,,,,t,2020-10-29 18:59:19.655352,{},129,130,7
745,2020-10-29 18:49:40.419129,,,,,,t,2020-10-29 18:59:19.662438,{},132,129,7
746,2020-10-29 18:49:40.427262,,,,,,t,2020-10-29 18:59:19.669366,{},129,132,7
761,2020-10-29 18:49:44.402261,,,,,,t,2020-10-29 18:59:19.677832,{},133,129,7
809,2020-10-29 18:49:54.39616,,,,,,f,,{},137,130,7
810,2020-10-29 18:49:54.401079,,,,,,f,,{},130,137,7
811,2020-10-29 18:49:54.405803,,,,,,f,,{},137,133,7
812,2020-10-29 18:49:54.410449,,,,,,f,,{},133,137,7
2141,2020-10-29 19:05:20.928204,,,,,,t,2020-10-29 19:33:29.990663,{},262,245,18
2142,2020-10-29 19:05:20.945355,,,,,,t,2020-10-29 19:33:29.993975,{},245,262,18
815,2020-10-29 18:49:54.425875,,,,,,f,,{},137,124,7
816,2020-10-29 18:49:54.433464,,,,,,f,,{},124,137,7
1649,2020-10-29 18:56:30.219972,,,,,,t,2020-10-29 19:00:17.424863,{},31,217,16
1650,2020-10-29 18:56:30.237184,,,,,,t,2020-10-29 19:00:17.431006,{},32,217,16
819,2020-10-29 18:49:54.460175,,,,,,f,,{},137,131,7
820,2020-10-29 18:49:54.468197,,,,,,f,,{},131,137,7
1651,2020-10-29 18:56:30.24569,,,,,,t,2020-10-29 19:00:17.437408,{},217,213,16
1652,2020-10-29 18:56:30.259536,,,,,,t,2020-10-29 19:00:17.443446,{},213,217,16
823,2020-10-29 18:49:54.48255,,,,,,f,,{},137,126,7
824,2020-10-29 18:49:54.487363,,,,,,f,,{},126,137,7
1297,2020-10-29 18:53:34.805845,,,,,,t,2020-10-29 19:01:11.637125,{},183,172,11
1298,2020-10-29 18:53:34.81118,,,,,,t,2020-10-29 19:01:11.643041,{},172,183,11
629,2020-10-29 18:49:08.585875,,,,,,t,2020-10-29 18:50:31.108831,{},9,121,5
630,2020-10-29 18:49:08.592425,,,,,,t,2020-10-29 18:50:31.115376,{},10,121,5
631,2020-10-29 18:49:08.598791,,,,,,t,2020-10-29 18:50:31.130162,{},121,110,5
632,2020-10-29 18:49:08.606592,,,,,,t,2020-10-29 18:50:31.136764,{},110,121,5
633,2020-10-29 18:49:08.614487,,,,,,t,2020-10-29 18:50:31.143156,{},121,119,5
634,2020-10-29 18:49:08.622803,,,,,,t,2020-10-29 18:50:31.149687,{},119,121,5
635,2020-10-29 18:49:08.629827,,,,,,t,2020-10-29 18:50:31.156049,{},121,120,5
636,2020-10-29 18:49:08.636151,,,,,,t,2020-10-29 18:50:31.162617,{},120,121,5
637,2020-10-29 18:49:08.642205,,,,,,t,2020-10-29 18:50:31.168179,{},121,113,5
638,2020-10-29 18:49:08.648358,,,,,,t,2020-10-29 18:50:31.177236,{},113,121,5
639,2020-10-29 18:49:08.654399,,,,,,t,2020-10-29 18:50:31.183051,{},121,109,5
640,2020-10-29 18:49:08.662779,,,,,,t,2020-10-29 18:50:31.189738,{},109,121,5
641,2020-10-29 18:49:08.669038,,,,,,t,2020-10-29 18:50:31.195452,{},121,111,5
642,2020-10-29 18:49:08.675471,,,,,,t,2020-10-29 18:50:31.201189,{},111,121,5
643,2020-10-29 18:49:08.681621,,,,,,t,2020-10-29 18:50:31.206236,{},121,116,5
644,2020-10-29 18:49:08.687702,,,,,,t,2020-10-29 18:50:31.210933,{},116,121,5
653,2020-10-29 18:49:10.709699,,,,,,t,2020-10-29 18:50:31.215719,{},122,121,5
654,2020-10-29 18:49:10.717184,,,,,,t,2020-10-29 18:50:31.2205,{},121,122,5
677,2020-10-29 18:49:15.405416,,,,,,t,2020-10-29 18:50:31.225219,{},123,121,5
678,2020-10-29 18:49:15.412823,,,,,,t,2020-10-29 18:50:31.229928,{},121,123,5
841,2020-10-29 18:49:58.496492,,,,,,t,2020-10-29 18:50:45.112093,{},143,118,8
842,2020-10-29 18:49:58.501161,,,,,,t,2020-10-29 18:50:45.118942,{},118,143,8
599,2020-10-29 18:48:55.888495,,,,,,t,2020-10-29 18:50:45.169213,{},15,118,8
600,2020-10-29 18:48:55.893745,,,,,,t,2020-10-29 18:50:45.173887,{},16,118,8
821,2020-10-29 18:49:54.472872,,,,,,t,2020-10-29 18:50:48.164393,{},137,127,7
822,2020-10-29 18:49:54.477872,,,,,,t,2020-10-29 18:50:48.167653,{},127,137,7
839,2020-10-29 18:49:58.487056,,,,,,t,2020-10-29 18:52:03.550736,{},143,134,8
840,2020-10-29 18:49:58.491834,,,,,,t,2020-10-29 18:52:03.557856,{},134,143,8
776,2020-10-29 18:49:45.374439,,,,,,t,2020-10-29 18:52:03.68182,{},128,134,8
797,2020-10-29 18:49:52.005374,,,,,,t,2020-10-29 18:52:03.688474,{},136,134,8
798,2020-10-29 18:49:52.010395,,,,,,t,2020-10-29 18:52:03.694061,{},134,136,8
1911,2020-10-29 19:01:22.589339,,,,,,t,2020-10-29 19:01:57.604528,{},238,224,17
1912,2020-10-29 19:01:22.603212,,,,,,t,2020-10-29 19:01:57.613062,{},224,238,17
1829,2020-10-29 19:00:46.444318,,,,,,t,2020-10-29 19:01:57.621908,{},233,224,17
1631,2020-10-29 18:56:21.00247,,,,,,t,2020-10-29 19:03:54.593514,{},31,215,16
1632,2020-10-29 18:56:21.01168,,,,,,t,2020-10-29 19:03:54.60365,{},32,215,16
1409,2020-10-29 18:54:25.318773,,,,,,f,,{},27,194,14
1410,2020-10-29 18:54:25.325076,,,,,,f,,{},28,194,14
1501,2020-10-29 18:55:12.052092,,,,,,f,,{},203,194,14
1502,2020-10-29 18:55:12.057209,,,,,,f,,{},194,203,14
1505,2020-10-29 18:55:12.077627,,,,,,t,2020-10-29 19:05:10.159684,{},203,199,14
